bhk_count,area_sqft,log_area,floor_number,total_floors,floor_ratio,is_ground_floor,is_top_floor,furnishing_encoded,transaction_encoded,is_owner_listing,price_inr,log_price,price_per_sqft,price_cr,price_to_locality_median_ratio,locality_mean_price_sqft,locality_median_price_sqft,locality_listing_count,locality_price_rank,dist_nearest_metro_km,dist_nearest_hospital_km,dist_nearest_school_km,dist_nearest_mall_km,dist_nearest_it_hub_km,dist_nearest_airport_km,metro_count_2km,hospital_count_3km,school_count_2km,metro_accessibility_score,livability_index,score_healthcare,score_education,score_metro,score_commercial,score_employment,builder_reputation_score,builder_listing_count,builder_avg_price_sqft,builder_price_premium_pct,infrastructure_impact_score,impact_metro_extension,impact_highway,impact_it_sez,impact_urban_development,city,locality,property_type_clean,builder_tier,livability_band,appreciation_potential_band,area_bin,type_apartment,type_builder_floor,type_penthouse,type_studio,type_villa
3,1379.0,7.22983877815125,3.0,15.0,0.2,0,0,1,1,0,15814000.0,16.576406244848116,11467.73,1.581,1.16,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,9.39,21.41,26.58,24.45,28.73,0.18,Gurgaon,Sector 57,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
3,1569.0,7.358830898342354,7.0,12.0,0.5833333333333334,0,0,0,0,0,17333000.0,16.66812281461686,11047.16,1.733,1.086,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75,40,11155.323746176988,9.68,52.77,90.0,9.45,64.6,16.17,Gurgaon,Sector 15,studio,Tier 2,Poor,Medium,Large,0,0,0,1,0
4,1820.0,7.507141079727608,10.0,14.0,0.7142857142857143,0,0,1,0,0,12695000.0,16.356718851892083,6975.27,1.27,0.881,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,53.81,37.93,18.33,70.0,24.45,57.0,Gurgaon,Palam Vihar,studio,Tier 2,Poor,Medium,XLarge,0,0,0,1,0
3,1378.0,7.229113877793302,3.0,15.0,0.2,0,0,1,1,0,13100000.0,16.388122864507256,9506.53,1.31,1.115,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,28.59,15.55,23.44,10.43,20.94,0.1,Gurgaon,Ardee City,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
5,2930.0,7.983098940710892,10.0,14.0,0.7142857142857143,0,0,2,1,1,26551000.0,17.094578007389714,9061.77,2.655,0.975,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,25.35,53.67,90.0,12.29,64.6,17.8,Gurgaon,Sohna Road,apartment,Individual,Poor,Medium,Luxury,1,0,0,0,0
1,471.0,6.156978985585555,7.0,12.0,0.5833333333333334,0,0,0,1,0,4602000.0,15.342001766874253,9770.7,0.46,0.961,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54,43,11223.359681792177,10.34,12.46,10.42,27.99,12.67,0.22,Gurgaon,Sector 15,apartment,Tier 2,Poor,Low,Micro,1,0,0,0,0
2,1060.0,6.966967138613983,,,,0,1,2,1,0,14731000.0,16.505464742681127,13897.17,1.473,1.069,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-16.87,11.86,17.62,8.54,15.88,0.07,Gurgaon,MG Road,penthouse,Tier 2,Poor,Low,Standard,0,0,1,0,0
1,512.0,6.240275845170769,5.0,20.0,0.25,0,0,2,0,0,10815000.0,16.19644470983346,21123.05,1.082,1.166,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-39.62,31.59,29.81,59.84,36.4,0.42,Gurgaon,Golf Course Road,apartment,Tier 2,Poor,Low,Compact,1,0,0,0,0
3,1506.0,7.317876198626496,1.0,10.0,0.1,0,0,0,0,0,20647000.0,16.843080636800202,13709.83,2.065,0.857,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89,41,10665.515724471146,-33.34,38.93,39.42,19.99,43.58,51.2,Gurgaon,Cyber City,penthouse,Tier 1,Poor,Medium,Large,0,0,1,0,0
4,2340.0,7.75833346749091,,,,0,1,1,0,0,23794000.0,16.98494404804601,10168.38,2.379,1.029,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54,43,11223.359681792177,13.57,19.29,42.61,3.75,13.53,1.21,Gurgaon,Sector 57,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
2,907.0,6.811244378601294,10.0,14.0,0.7142857142857143,0,0,1,0,0,8899000.0,16.00144958121117,9811.47,0.89,1.056,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.49,36,11000.572715809956,18.4,32.1,30.59,59.9,37.32,0.42,Gurgaon,Sohna Road,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
4,2198.0,7.695757990554761,10.0,14.0,0.7142857142857143,0,0,1,1,0,43642000.0,17.59153057030692,19855.32,4.364,1.096,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,43,11223.359681792177,-38.04,58.97,90.0,14.67,64.6,41.92,Gurgaon,Golf Course Road,penthouse,Tier 2,Poor,Medium,XLarge,0,0,1,0,0
1,595.0,6.39024066706535,1.0,10.0,0.1,0,0,0,0,0,5195000.0,15.463207375008228,8731.09,0.52,1.103,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,40,11155.323746176988,40.93,35.56,24.92,54.84,22.5,51.2,Gurgaon,Palam Vihar,builder_floor,Tier 2,Poor,Medium,Compact,0,1,0,0,0
4,2136.0,7.667158255319148,5.0,20.0,0.25,0,0,2,0,0,16288000.0,16.605939259727275,7625.47,1.629,0.891,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,26.24,47.77,74.8,19.59,69.58,1.41,Gurgaon,South City,builder_floor,Tier 2,Poor,Medium,XLarge,0,1,0,0,0
2,1181.0,7.074963197966044,3.0,15.0,0.2,0,0,0,0,0,9021000.0,16.015065861491227,7638.44,0.902,0.965,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,42,10981.949143260465,38.74,17.48,16.78,32.87,19.96,0.23,Gurgaon,Palam Vihar,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
2,916.0,6.821107472256465,1.0,10.0,0.1,0,0,1,1,0,16079000.0,16.593024692919467,17553.49,1.608,0.969,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,43,11223.359681792177,-38.04,43.27,46.63,80.0,42.46,1.68,Gurgaon,Golf Course Road,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
3,1538.0,7.338888133838879,0.0,,,1,0,1,0,0,14797000.0,16.509935083065937,9620.94,1.48,1.124,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,42,10981.949143260465,28.25,42.33,74.8,12.06,54.31,0.78,Gurgaon,South City,villa,Tier 2,Poor,Medium,Large,0,0,0,0,1
2,978.0,6.88653164253051,0.0,,,1,0,1,1,0,10194000.0,16.13730996797904,10423.31,1.019,0.902,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24,36,11000.572715809956,-4.82,20.81,50.7,3.95,5.48,4.53,Gurgaon,Sector 56,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
2,1119.0,7.02108396428914,7.0,12.0,0.5833333333333334,0,0,2,1,0,10339000.0,16.15143380728998,9239.5,1.034,0.935,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99,37,10965.891705343245,10.97,28.89,36.89,11.24,49.81,6.38,Gurgaon,Sector 57,studio,Tier 2,Poor,Low,Standard,0,0,0,1,0
2,1194.0,7.085901464365611,,,,0,1,0,0,0,13447000.0,16.414266665172033,11262.14,1.345,1.107,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25,42,10981.949143260465,7.97,5.45,4.37,13.98,4.25,0.29,Gurgaon,Sector 15,penthouse,Tier 2,Poor,Low,Standard,0,0,1,0,0
4,1954.0,7.578145472419466,10.0,14.0,0.7142857142857143,0,0,1,1,0,14169000.0,16.466567108122973,7251.28,1.417,0.847,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,28.06,41.12,32.32,67.53,24.25,51.2,Gurgaon,South City,apartment,Tier 2,Poor,Medium,XLarge,1,0,0,0,0
3,1644.0,7.405495663199472,5.0,20.0,0.25,0,0,1,0,0,17748000.0,16.691783447825312,10795.62,1.775,1.112,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,9.89,43.68,74.8,19.73,52.43,2.21,Gurgaon,Nirvana Country,builder_floor,Tier 1,Poor,Medium,Large,0,1,0,0,0
2,959.0,6.866933284461882,7.0,12.0,0.5833333333333334,0,0,1,0,0,8864000.0,15.99750880078508,9242.96,0.886,1.079,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,42.18,4.26,4.68,5.07,5.81,0.76,Gurgaon,South City,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
3,1604.0,7.380879035564116,,,,0,1,0,0,0,21947000.0,16.90414105944931,13682.67,2.195,1.164,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,55,10810.06286830001,-8.0,42.68,40.22,80.0,49.53,1.09,Gurgaon,Sector 48,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
3,1559.0,7.352441100243583,,,,0,1,1,1,0,23771000.0,16.98397695035546,15247.59,2.377,0.953,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,43,11223.359681792177,-29.85,51.75,74.8,39.63,70.0,0.73,Gurgaon,Cyber City,studio,Tier 2,Poor,Medium,Large,0,0,0,1,0
2,1192.0,7.084226422097916,7.0,12.0,0.5833333333333334,0,0,0,1,0,12226000.0,16.319075471363703,10256.71,1.223,0.873,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.89,41,10665.515724471146,-9.23,47.54,74.8,18.85,70.0,0.43,Gurgaon,Sector 48,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
2,1083.0,6.988413181999592,2.0,8.0,0.25,0,0,1,1,0,11398000.0,16.24894854711177,10524.47,1.14,1.035,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,4.86,56.34,90.0,10.48,64.6,32.96,Gurgaon,Sector 15,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
2,1005.0,6.913737350659685,,,,0,1,2,0,0,10901000.0,16.204365177845194,10846.77,1.09,1.066,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02,47,10937.253284940389,7.53,25.31,60.8,3.27,10.92,3.21,Gurgaon,Sector 15,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
2,934.0,6.840546529288687,2.0,8.0,0.25,0,0,2,1,0,10362000.0,16.153655922863333,11094.22,1.036,1.123,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42,35,11530.874778105072,16.68,8.64,9.83,9.59,12.04,1.35,Gurgaon,Sector 57,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
3,1418.0,7.257707677160043,0.0,,,1,0,1,1,0,12124000.0,16.310697599640857,8550.07,1.212,0.841,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.61,31,10995.311570656313,8.1,40.88,63.54,21.5,57.14,0.26,Gurgaon,Sector 15,builder_floor,Tier 1,Poor,Medium,Large,0,1,0,0,0
2,968.0,6.876264611890766,0.0,,,1,0,2,1,0,14009000.0,16.455210609560933,14472.11,1.401,1.113,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,40,11155.323746176988,-14.21,6.63,7.11,9.38,8.37,0.85,Gurgaon,MG Road,villa,Tier 2,Poor,Low,Standard,0,0,0,0,1
3,1463.0,7.288927694521257,,,,0,1,2,1,0,13916000.0,16.448549887113696,9511.96,1.392,1.111,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,28.06,11.82,8.7,32.08,9.06,0.46,Gurgaon,South City,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
3,1733.0,7.458186157340487,0.0,,,1,0,0,0,0,15914000.0,16.582709845757368,9182.92,1.591,1.072,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,42.18,41.66,74.8,15.0,48.53,1.73,Gurgaon,South City,builder_floor,Tier 2,Poor,Medium,Large,0,1,0,0,0
2,1068.0,6.974478911025045,5.0,20.0,0.25,0,0,0,0,0,13140000.0,16.391171647124235,12303.37,1.314,1.065,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17,35,11530.874778105072,-0.23,40.4,56.14,7.22,64.6,15.81,Gurgaon,Sector 56,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
3,1586.0,7.369600720526409,2.0,8.0,0.25,0,0,0,1,0,16354000.0,16.609983134851177,10311.48,1.635,1.11,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86,31,10995.311570656313,18.34,14.5,15.91,21.11,17.73,1.41,Gurgaon,Sohna Road,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
2,934.0,6.840546529288687,2.0,8.0,0.25,0,0,2,0,0,9452000.0,16.061737023086646,10119.91,0.945,0.995,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,47,12174.359670335367,19.69,52.83,74.8,44.58,70.0,1.16,Gurgaon,Sector 15,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
5,2895.0,7.971085753505607,,,,0,1,2,0,0,30607000.0,17.236739331603648,10572.37,3.061,0.9,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,40,11155.323746176988,-5.06,54.38,74.8,52.64,70.0,0.85,Gurgaon,Sector 48,apartment,Tier 2,Poor,Medium,Luxury,1,0,0,0,0
3,1675.0,7.424165281042028,0.0,,,1,0,2,0,0,16244000.0,16.603234229349514,9697.91,1.624,0.953,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.74,37,10965.891705343245,7.81,45.8,45.51,78.35,56.34,0.59,Gurgaon,Sector 15,builder_floor,Tier 2,Poor,Medium,Large,0,1,0,0,0
4,1841.0,7.518607216815252,1.0,10.0,0.1,0,0,0,0,0,12916000.0,16.37397748828365,7015.75,1.292,0.886,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,36.57,25.71,28.97,35.96,33.29,0.26,Gurgaon,Palam Vihar,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
3,1669.0,7.4205789054108005,10.0,14.0,0.7142857142857143,0,0,0,0,0,18219000.0,16.717975618435574,10916.12,1.822,0.945,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,40,11155.323746176988,-3.48,52.2,90.0,7.38,64.6,15.37,Gurgaon,Sector 56,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
1,532.0,6.278521424165844,7.0,12.0,0.5833333333333334,0,0,1,0,0,6858000.0,15.740926557820098,12890.98,0.686,0.991,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,43,11223.359681792177,-13.69,57.18,90.0,10.63,64.6,37.03,Gurgaon,MG Road,apartment,Tier 2,Poor,Medium,Compact,1,0,0,0,0
3,1387.0,7.23561914106675,7.0,12.0,0.5833333333333334,0,0,2,1,0,15740000.0,16.57171586448593,11348.23,1.574,0.873,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89,41,10665.515724471146,-17.98,44.1,48.0,62.35,18.34,51.2,Gurgaon,MG Road,studio,Tier 1,Poor,Medium,Large,0,0,0,1,0
5,2594.0,7.861341795599989,2.0,8.0,0.25,0,0,1,0,0,26474000.0,17.09167371502876,10205.86,2.647,0.962,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02,47,10937.253284940389,3.05,38.28,51.57,11.95,64.6,8.43,Gurgaon,Udyog Vihar,studio,Tier 2,Poor,Medium,Luxury,0,0,0,1,0
3,1568.0,7.358193752733032,,,,0,1,1,0,0,11847000.0,16.287585313346447,7555.48,1.185,0.882,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11,31,10995.311570656313,28.41,11.9,30.22,1.91,2.19,1.98,Gurgaon,South City,builder_floor,Tier 1,Poor,Low,Large,0,1,0,0,0
4,1899.0,7.549609165154532,,,,0,1,1,1,0,27974000.0,17.146786101068866,14730.91,2.797,1.133,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,31,10995.311570656313,-15.44,52.97,90.0,20.14,64.6,6.46,Gurgaon,MG Road,penthouse,Tier 1,Poor,Medium,XLarge,0,0,1,0,0
4,2367.0,7.769800996003896,5.0,20.0,0.25,0,0,1,1,0,23779000.0,16.984313438251945,10046.05,2.378,1.173,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,42.18,54.97,90.0,29.31,64.6,7.31,Gurgaon,South City,villa,Tier 2,Poor,Medium,XLarge,0,0,0,0,1
2,1155.0,7.052721049232323,3.0,15.0,0.2,0,0,0,0,0,10615000.0,16.1777787473258,9190.48,1.062,0.866,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02,47,10937.253284940389,3.05,56.08,90.0,11.98,64.6,30.19,Gurgaon,Udyog Vihar,builder_floor,Tier 2,Poor,Medium,Standard,0,1,0,0,0
2,1101.0,7.004881989712859,10.0,14.0,0.7142857142857143,0,0,2,0,0,23464000.0,16.970977932257902,21311.53,2.346,1.176,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,31,10995.311570656313,-39.3,39.44,74.8,9.44,45.06,0.53,Gurgaon,Golf Course Road,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
3,1558.0,7.351799869057777,3.0,15.0,0.2,0,0,2,0,0,25749000.0,17.063906388204927,16526.96,2.575,1.033,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-31.64,38.72,12.21,70.0,36.17,57.0,Gurgaon,Cyber City,villa,Tier 2,Poor,Medium,Large,0,0,0,0,1
2,1024.0,6.932447891572509,2.0,8.0,0.25,0,0,0,0,0,16614000.0,16.625756331571353,16224.61,1.661,0.974,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,37,10965.891705343245,-34.18,25.4,48.0,16.15,8.18,16.61,Gurgaon,DLF Phase 5,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
4,2191.0,7.692569648067906,7.0,12.0,0.5833333333333334,0,0,2,0,0,15752000.0,16.572477962785097,7189.41,1.575,0.843,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,31.6,29.36,19.96,80.0,24.91,0.71,Gurgaon,Ardee City,builder_floor,Tier 2,Poor,Low,XLarge,0,1,0,0,0
4,2127.0,7.662937850461535,5.0,20.0,0.25,0,0,2,0,0,28352000.0,17.160208167657824,13329.57,2.835,1.025,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,40,11155.323746176988,-14.21,47.26,90.0,8.51,48.61,9.51,Gurgaon,MG Road,villa,Tier 2,Poor,Medium,XLarge,0,0,0,0,1
2,919.0,6.824373670043086,5.0,20.0,0.25,0,0,2,0,0,9327000.0,16.048424084924605,10149.08,0.933,1.092,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.14,41,10665.515724471146,14.79,33.48,10.92,48.95,33.87,57.0,Gurgaon,Sohna Road,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
2,1054.0,6.961296045910167,5.0,20.0,0.25,0,0,2,0,0,9252000.0,16.0403504104182,8777.99,0.925,1.109,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,41.79,39.59,74.8,11.0,43.98,1.1,Gurgaon,Palam Vihar,builder_floor,Tier 2,Poor,Medium,Standard,0,1,0,0,0
3,1713.0,7.446585099157725,2.0,8.0,0.25,0,0,1,0,0,11145000.0,16.226501614528438,6506.13,1.114,0.895,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67,35,11530.874778105072,58.67,38.88,68.84,13.07,48.53,0.22,Gurgaon,New Gurgaon Sector 82,studio,Tier 1,Poor,Medium,Large,0,0,0,1,0
2,1038.0,6.946013991099227,3.0,15.0,0.2,0,0,0,0,0,16355000.0,16.610044280098002,15756.26,1.636,0.87,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-40.32,38.39,70.97,10.79,30.05,19.41,Gurgaon,Golf Course Road,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
4,1831.0,7.513163545234075,7.0,12.0,0.5833333333333334,0,0,1,1,0,23591000.0,16.976375883718013,12884.22,2.359,0.991,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-15.89,53.02,74.8,45.18,70.0,1.53,Gurgaon,MG Road,builder_floor,Tier 2,Poor,Medium,XLarge,0,1,0,0,0
2,1136.0,7.036148493750536,5.0,20.0,0.25,0,0,1,0,0,9205000.0,16.03525748128592,8102.99,0.92,0.946,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,42,10981.949143260465,28.25,16.19,42.35,1.67,2.63,1.86,Gurgaon,South City,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
3,1441.0,7.273786317844895,7.0,12.0,0.5833333333333334,0,0,0,0,0,21467000.0,16.882027476819353,14897.29,2.147,0.931,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,43,11223.359681792177,-29.85,15.77,32.35,7.16,5.96,7.61,Gurgaon,Cyber City,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
1,489.0,6.194405391104672,0.0,,,1,0,1,1,0,4867000.0,15.39798849428095,9952.97,0.487,0.938,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,47,12174.359670335367,14.7,38.67,52.44,8.38,64.6,12.45,Gurgaon,Udyog Vihar,villa,Tier 2,Poor,Medium,Micro,0,0,0,0,1
3,1424.0,7.261927092702751,,,,0,1,0,0,0,19332000.0,16.777272363674815,13575.84,1.933,1.155,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17,35,11530.874778105072,-1.86,54.81,90.0,36.75,60.46,4.22,Gurgaon,Sector 48,apartment,Tier 1,Poor,Medium,Large,1,0,0,0,0
